time_period,time_identifier,geographic_level,country_code,country_name,entry_age,characteristic_group,characteristic,tariff_group,entry_rate
200708,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,"Education, health and care plan",High tariff,0.9
200708,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,"Education, health and care plan",High tariff,1.1
200708,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,"Education, health and care plan",Total,6.2
200708,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,"Education, health and care plan",Total,10.2
200708,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,No SEN provision,High tariff,12.7
200708,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,No SEN provision,High tariff,12.1
200708,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,No SEN provision,Total,51.0
200708,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,No SEN provision,Total,42.5
200708,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,SEN support / SEN without an EHC plan,High tariff,2.4
200708,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,SEN support / SEN without an EHC plan,High tariff,2.1
200708,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,SEN support / SEN without an EHC plan,Total,20.7
200708,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,SEN support / SEN without an EHC plan,Total,14.0
200809,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,"Education, health and care plan",High tariff,1.2
200809,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,"Education, health and care plan",High tariff,1.1
200809,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,"Education, health and care plan",Total,10.8
200809,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,"Education, health and care plan",Total,6.6
200809,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,No SEN provision,High tariff,12.2
200809,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,No SEN provision,High tariff,12.9
200809,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,No SEN provision,Total,43.6
200809,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,No SEN provision,Total,52.5
200809,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,SEN support / SEN without an EHC plan,High tariff,2.3
200809,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,SEN support / SEN without an EHC plan,High tariff,2.7
200809,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,SEN support / SEN without an EHC plan,Total,15.6
200809,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,SEN support / SEN without an EHC plan,Total,23.0
200910,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,"Education, health and care plan",High tariff,1.3
200910,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,"Education, health and care plan",High tariff,1.1
200910,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,"Education, health and care plan",Total,11.9
200910,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,"Education, health and care plan",Total,7.2
200910,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,No SEN provision,High tariff,12.9
200910,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,No SEN provision,High tariff,13.6
200910,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,No SEN provision,Total,44.0
200910,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,No SEN provision,Total,53.7
200910,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,SEN support / SEN without an EHC plan,High tariff,2.5
200910,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,SEN support / SEN without an EHC plan,High tariff,2.9
200910,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,SEN support / SEN without an EHC plan,Total,16.6
200910,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,SEN support / SEN without an EHC plan,Total,24.5
201011,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,"Education, health and care plan",High tariff,1.1
201011,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,"Education, health and care plan",High tariff,1.3
201011,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,"Education, health and care plan",Total,7.7
201011,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,"Education, health and care plan",Total,12.2
201011,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,No SEN provision,High tariff,13.8
201011,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,No SEN provision,High tariff,14.5
201011,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,No SEN provision,Total,46.2
201011,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,No SEN provision,Total,55.4
201011,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,SEN support / SEN without an EHC plan,High tariff,2.6
201011,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,SEN support / SEN without an EHC plan,High tariff,2.9
201011,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,SEN support / SEN without an EHC plan,Total,17.9
201011,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,SEN support / SEN without an EHC plan,Total,25.7
201112,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,"Education, health and care plan",High tariff,1.2
201112,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,"Education, health and care plan",High tariff,1.4
201112,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,"Education, health and care plan",Total,8.0
201112,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,"Education, health and care plan",Total,12.2
201112,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,No SEN provision,High tariff,14.7
201112,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,No SEN provision,High tariff,14.0
201112,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,No SEN provision,Total,56.6
201112,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,No SEN provision,Total,47.5
201112,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,SEN support / SEN without an EHC plan,High tariff,3.4
201112,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,SEN support / SEN without an EHC plan,High tariff,3.0
201112,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,SEN support / SEN without an EHC plan,Total,27.4
201112,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,SEN support / SEN without an EHC plan,Total,19.6
201213,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,"Education, health and care plan",High tariff,1.5
201213,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,"Education, health and care plan",High tariff,1.3
201213,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,"Education, health and care plan",Total,13.5
201213,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,"Education, health and care plan",Total,8.6
201213,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,No SEN provision,High tariff,13.9
201213,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,No SEN provision,High tariff,14.6
201213,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,No SEN provision,Total,47.6
201213,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,No SEN provision,Total,56.6
201213,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,SEN support / SEN without an EHC plan,High tariff,3.0
201213,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,SEN support / SEN without an EHC plan,High tariff,3.4
201213,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,SEN support / SEN without an EHC plan,Total,19.7
201213,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,SEN support / SEN without an EHC plan,Total,27.8
201314,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,"Education, health and care plan",High tariff,1.4
201314,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,"Education, health and care plan",High tariff,1.7
201314,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,"Education, health and care plan",Total,8.5
201314,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,"Education, health and care plan",Total,13.6
201314,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,No SEN provision,High tariff,14.7
201314,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,No SEN provision,High tariff,14.0
201314,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,No SEN provision,Total,57.0
201314,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,No SEN provision,Total,48.1
201314,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,SEN support / SEN without an EHC plan,High tariff,3.4
201314,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,SEN support / SEN without an EHC plan,High tariff,3.9
201314,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,SEN support / SEN without an EHC plan,Total,20.9
201314,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,SEN support / SEN without an EHC plan,Total,29.1
201415,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,"Education, health and care plan",High tariff,1.3
201415,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,"Education, health and care plan",High tariff,1.7
201415,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,"Education, health and care plan",Total,8.9
201415,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,"Education, health and care plan",Total,14.3
201415,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,No SEN provision,High tariff,14.5
201415,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,No SEN provision,High tariff,13.8
201415,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,No SEN provision,Total,56.3
201415,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,No SEN provision,Total,47.4
201415,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,SEN support / SEN without an EHC plan,High tariff,4.1
201415,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,SEN support / SEN without an EHC plan,High tariff,3.7
201415,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,SEN support / SEN without an EHC plan,Total,29.2
201415,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,SEN support / SEN without an EHC plan,Total,20.7
201516,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,"Education, health and care plan",High tariff,1.3
201516,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,"Education, health and care plan",Total,8.4
201516,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,No SEN provision,High tariff,13.8
201516,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,No SEN provision,Total,47.6
